db_id,original_question,translated_question,query
student_transcripts_tracking,How many courses in total are listed?,మొత్తం ఎన్ని కోర్సులు జాబితా చేయబడ్డాయి?,SELECT count(*) FROM Courses
student_transcripts_tracking,How many courses are there?,ఎన్ని కోర్సులు ఉన్నాయి?,SELECT count(*) FROM Courses
student_transcripts_tracking,How is the math course described?,గణిత కోర్సు ఎలా వివరించబడింది?,SELECT course_description FROM Courses WHERE course_name  =  'math'
student_transcripts_tracking,What are the descriptions for all the math courses?,అన్ని గణిత కోర్సులకు వివరణలు ఏమిటి?,SELECT course_description FROM Courses WHERE course_name  =  'math'
student_transcripts_tracking,What is the zip code of the address in the city Port Chelsea?,పోర్ట్ చెల్సియా నగరంలో చిరునామా యొక్క జిప్ కోడ్ ఏమిటి?,SELECT zip_postcode FROM Addresses WHERE city  =  'Port Chelsea'
student_transcripts_tracking,What is the zip code for Port Chelsea?,పోర్ట్ చెల్సియా కోసం జిప్ కోడ్ ఏమిటి?,SELECT zip_postcode FROM Addresses WHERE city  =  'Port Chelsea'
student_transcripts_tracking,Which department offers the most number of degrees? List department name and id.,ఏ విభాగం అత్యధిక డిగ్రీలను అందిస్తోంది? విభాగం పేరు మరియు ఐడిని జాబితా చేయండి.,"SELECT T2.department_name ,  T1.department_id FROM Degree_Programs AS T1 JOIN Departments AS T2 ON T1.department_id  =  T2.department_id GROUP BY T1.department_id ORDER BY count(*) DESC LIMIT 1"
student_transcripts_tracking,What is the name and id of the department with the most number of degrees ?,అత్యధిక డిగ్రీలు ఉన్న విభాగం పేరు మరియు ఐడి ఏమిటి?,"select t2.department_name ,  t1.department_id from degree_programs as t1 join departments as t2 on t1.department_id  =  t2.department_id group by t1.department_id order by count(*) desc limit 1"
student_transcripts_tracking,How many departments offer any degree?,ఎన్ని విభాగాలు ఏ డిగ్రీని అందిస్తాయి?,SELECT count(DISTINCT department_id) FROM Degree_Programs
student_transcripts_tracking,How many different departments offer degrees?,ఎన్ని విభిన్న విభాగాలు డిగ్రీలు అందిస్తున్నాయి?,SELECT count(DISTINCT department_id) FROM Degree_Programs
student_transcripts_tracking,How many different degree names are offered?,ఎన్ని విభిన్న డిగ్రీ పేర్లు అందించబడ్డాయి?,SELECT count(DISTINCT degree_summary_name) FROM Degree_Programs
student_transcripts_tracking,How many different degrees are offered?,ఎన్ని విభిన్న డిగ్రీలు అందించబడతాయి?,SELECT count(DISTINCT degree_summary_name) FROM Degree_Programs
student_transcripts_tracking,How many degrees does the engineering department offer?,ఇంజనీరింగ్ విభాగం ఎన్ని డిగ్రీలను అందిస్తోంది?,SELECT count(*) FROM Departments AS T1 JOIN Degree_Programs AS T2 ON T1.department_id  =  T2.department_id WHERE T1.department_name  =  'engineer'
student_transcripts_tracking,How many degrees does the engineering department have?,ఇంజనీరింగ్ విభాగానికి ఎన్ని డిగ్రీలు ఉన్నాయి?,SELECT count(*) FROM Departments AS T1 JOIN Degree_Programs AS T2 ON T1.department_id  =  T2.department_id WHERE T1.department_name  =  'engineer'
student_transcripts_tracking,What are the names and descriptions of all the sections?,అన్ని విభాగాల పేర్లు మరియు వివరణలు ఏమిటి?,"SELECT section_name ,  section_description FROM Sections"
student_transcripts_tracking,What are the names and descriptions for all the sections?,అన్ని విభాగాలకు పేర్లు మరియు వివరణలు ఏమిటి?,"SELECT section_name ,  section_description FROM Sections"
student_transcripts_tracking,What are the names and id of courses having at most 2 sections?,గరిష్టంగా 2 విభాగాలను కలిగి ఉన్న కోర్సుల పేర్లు మరియు ఐడి ఏమిటి?,"SELECT T1.course_name ,  T1.course_id FROM Courses AS T1 JOIN Sections AS T2 ON T1.course_id  =  T2.course_id GROUP BY T1.course_id HAVING count(*)  <=  2"
student_transcripts_tracking,What are the names and ids of every course with less than 2 sections?,2 విభాగాల కంటే తక్కువ ఉన్న ప్రతి కోర్సు యొక్క పేర్లు మరియు IDలు ఏమిటి?,"SELECT T1.course_name ,  T1.course_id FROM Courses AS T1 JOIN Sections AS T2 ON T1.course_id  =  T2.course_id GROUP BY T1.course_id HAVING count(*)  <=  2"
student_transcripts_tracking,List the section_name in reversed lexicographical order.,రివర్స్డ్ లెక్సికోగ్రాఫికల్ క్రమంలో సెక్షన్_పేరును జాబితా చేయండి.,SELECT section_name FROM Sections ORDER BY section_name DESC
student_transcripts_tracking,What are the names of the sections in reverse alphabetical order?,రివర్స్ ఆల్ఫాబెటికల్ ఆర్డర్‌లో ఉన్న విభాగాల పేర్లు ఏమిటి?,SELECT section_name FROM Sections ORDER BY section_name DESC
student_transcripts_tracking,What is the semester which most student registered in? Show both the name and the id.,ఎక్కువ మంది విద్యార్థులు నమోదు చేసుకున్న సెమిస్టర్ ఏది? పేరు మరియు ఐడి రెండింటినీ చూపించు.,"SELECT T1.semester_name ,  T1.semester_id FROM Semesters AS T1 JOIN Student_Enrolment AS T2 ON T1.semester_id  =  T2.semester_id GROUP BY T1.semester_id ORDER BY count(*) DESC LIMIT 1"
student_transcripts_tracking,"For each semester, what is the name and id of the one with the most students registered?","ప్రతి సెమిస్టర్‌కి, ఎక్కువ మంది విద్యార్థులు నమోదు చేసుకున్న వారి పేరు మరియు ఐడి ఏమిటి?","SELECT T1.semester_name ,  T1.semester_id FROM Semesters AS T1 JOIN Student_Enrolment AS T2 ON T1.semester_id  =  T2.semester_id GROUP BY T1.semester_id ORDER BY count(*) DESC LIMIT 1"
student_transcripts_tracking,What is the description of the department whose name has the substring the computer?,కంప్యూటర్‌కు సబ్‌స్ట్రింగ్ పేరు ఉన్న విభాగం యొక్క వివరణ ఏమిటి?,SELECT department_description FROM Departments WHERE department_name LIKE '%computer%'
student_transcripts_tracking,What is the department description for the one whose name has the word computer?,కంప్యూటర్ అనే పదాన్ని కలిగి ఉన్న వ్యక్తి యొక్క విభాగం వివరణ ఏమిటి?,SELECT department_description FROM Departments WHERE department_name LIKE '%computer%'
student_transcripts_tracking,"Who are enrolled in 2 degree programs in one semester? List the first name, middle name and last name and the id.","ఒక సెమిస్టర్‌లో 2 డిగ్రీ ప్రోగ్రామ్‌లలో ఎవరు నమోదు చేసుకున్నారు? మొదటి పేరు, మధ్య పేరు మరియు చివరి పేరు మరియు ఐడిని జాబితా చేయండి.","SELECT T1.first_name ,  T1.middle_name ,  T1.last_name ,  T1.student_id FROM Students AS T1 JOIN Student_Enrolment AS T2 ON T1.student_id  =  T2.student_id GROUP BY T1.student_id HAVING count(*)  =  2"
student_transcripts_tracking,"What are the first, middle, and last names, along with the ids, of all students who enrolled in 2 degree programs in one semester?","ఒక సెమిస్టర్‌లో 2 డిగ్రీ ప్రోగ్రామ్‌లలో చేరిన విద్యార్థులందరి ఐడీలతో పాటు మొదటి, మధ్య మరియు చివరి పేర్లు ఏమిటి?","SELECT T1.first_name ,  T1.middle_name ,  T1.last_name ,  T1.student_id FROM Students AS T1 JOIN Student_Enrolment AS T2 ON T1.student_id  =  T2.student_id GROUP BY T1.student_id HAVING count(*)  =  2"
student_transcripts_tracking,"Who is enrolled in a Bachelor degree program? List the first name, middle name, last name.","బ్యాచిలర్ డిగ్రీ ప్రోగ్రామ్‌లో ఎవరు నమోదు చేసుకున్నారు? మొదటి పేరు, మధ్య పేరు, చివరి పేరు జాబితా చేయండి.","SELECT DISTINCT T1.first_name ,  T1.middle_name ,  T1.last_name FROM Students AS T1 JOIN Student_Enrolment AS T2 ON T1.student_id  =  T2.student_id JOIN Degree_Programs AS T3 ON T2.degree_program_id  =  T3.degree_program_id WHERE T3.degree_summary_name  =  'Bachelor'"
student_transcripts_tracking,"What are the first, middle, and last names for everybody enrolled in a Bachelors program?","బ్యాచిలర్స్ ప్రోగ్రామ్‌లో నమోదు చేసుకున్న ప్రతి ఒక్కరికీ మొదటి, మధ్య మరియు చివరి పేర్లు ఏమిటి?","SELECT DISTINCT T1.first_name ,  T1.middle_name ,  T1.last_name FROM Students AS T1 JOIN Student_Enrolment AS T2 ON T1.student_id  =  T2.student_id JOIN Degree_Programs AS T3 ON T2.degree_program_id  =  T3.degree_program_id WHERE T3.degree_summary_name  =  'Bachelor'"
student_transcripts_tracking,Find the kind of program which most number of students are enrolled in?,అత్యధిక సంఖ్యలో విద్యార్థులు నమోదు చేసుకున్న ప్రోగ్రామ్ రకాన్ని కనుగొనండి?,SELECT T1.degree_summary_name FROM Degree_Programs AS T1 JOIN Student_Enrolment AS T2 ON T1.degree_program_id  =  T2.degree_program_id GROUP BY T1.degree_summary_name ORDER BY count(*) DESC LIMIT 1
student_transcripts_tracking,What is the degree summary name that has the most number of students enrolled?,అత్యధిక సంఖ్యలో విద్యార్థులు నమోదు చేసుకున్న డిగ్రీ సారాంశం పేరు ఏమిటి?,SELECT T1.degree_summary_name FROM Degree_Programs AS T1 JOIN Student_Enrolment AS T2 ON T1.degree_program_id  =  T2.degree_program_id GROUP BY T1.degree_summary_name ORDER BY count(*) DESC LIMIT 1
student_transcripts_tracking,Find the program which most number of students are enrolled in. List both the id and the summary.,అత్యధిక సంఖ్యలో విద్యార్థులు నమోదు చేసుకున్న ప్రోగ్రామ్‌ను కనుగొనండి. id మరియు సారాంశం రెండింటినీ జాబితా చేయండి.,"SELECT T1.degree_program_id ,  T1.degree_summary_name FROM Degree_Programs AS T1 JOIN Student_Enrolment AS T2 ON T1.degree_program_id  =  T2.degree_program_id GROUP BY T1.degree_program_id ORDER BY count(*) DESC LIMIT 1"
student_transcripts_tracking,What is the program id and the summary of the degree that has the most students enrolled?,ఎక్కువ మంది విద్యార్థులు నమోదు చేసుకున్న ప్రోగ్రామ్ ఐడి మరియు డిగ్రీ సారాంశం ఏమిటి?,"SELECT T1.degree_program_id ,  T1.degree_summary_name FROM Degree_Programs AS T1 JOIN Student_Enrolment AS T2 ON T1.degree_program_id  =  T2.degree_program_id GROUP BY T1.degree_program_id ORDER BY count(*) DESC LIMIT 1"
student_transcripts_tracking,"Which student has enrolled for the most times in any program? List the id, first name, middle name, last name, the number of enrollments and student id.","ఏ విద్యార్థి ఏ ప్రోగ్రామ్‌లో ఎక్కువ సార్లు నమోదు చేసుకున్నాడు? ఐడి, మొదటి పేరు, మధ్య పేరు, చివరి పేరు, నమోదుల సంఖ్య మరియు విద్యార్థి ఐడిని జాబితా చేయండి.","SELECT T1.student_id ,  T1.first_name ,  T1.middle_name ,  T1.last_name ,  count(*) ,  T1.student_id FROM Students AS T1 JOIN Student_Enrolment AS T2 ON T1.student_id  =  T2.student_id GROUP BY T1.student_id ORDER BY count(*) DESC LIMIT 1"
student_transcripts_tracking,"What is the first, middle, and last name, along with the id and number of enrollments, for the student who enrolled the most in any program?","ఏదైనా ప్రోగ్రామ్‌లో అత్యధికంగా నమోదు చేసుకున్న విద్యార్థికి మొదటి, మధ్య మరియు చివరి పేరు, id మరియు నమోదుల సంఖ్యతో పాటుగా ఏమిటి?","SELECT T1.student_id ,  T1.first_name ,  T1.middle_name ,  T1.last_name ,  count(*) ,  T1.student_id FROM Students AS T1 JOIN Student_Enrolment AS T2 ON T1.student_id  =  T2.student_id GROUP BY T1.student_id ORDER BY count(*) DESC LIMIT 1"
student_transcripts_tracking,Which semesters do not have any student enrolled? List the semester name.,ఏ సెమిస్టర్లలో విద్యార్థి నమోదు చేయబడలేదు? సెమిస్టర్ పేరును జాబితా చేయండి.,SELECT semester_name FROM Semesters WHERE semester_id NOT IN( SELECT semester_id FROM Student_Enrolment )
student_transcripts_tracking,What is the name of the semester with no students enrolled?,విద్యార్థులు నమోదు చేసుకోని సెమిస్టర్ పేరు ఏమిటి?,SELECT semester_name FROM Semesters WHERE semester_id NOT IN( SELECT semester_id FROM Student_Enrolment )
student_transcripts_tracking,What are all the course names of the courses which ever have students enrolled in?,విద్యార్థులు ఎప్పుడైనా నమోదు చేసుకున్న కోర్సుల అన్ని కోర్సుల పేర్లు ఏమిటి?,SELECT DISTINCT T1.course_name FROM Courses AS T1 JOIN Student_Enrolment_Courses AS T2 ON T1.course_id  =  T2.course_id
student_transcripts_tracking,What are the names of all courses that have some students enrolled?,కొంతమంది విద్యార్థులు నమోదు చేసుకున్న అన్ని కోర్సుల పేర్లు ఏమిటి?,SELECT DISTINCT T1.course_name FROM Courses AS T1 JOIN Student_Enrolment_Courses AS T2 ON T1.course_id  =  T2.course_id
student_transcripts_tracking,What's the name of the course with most number of enrollments?,అత్యధిక సంఖ్యలో నమోదు చేసుకున్న కోర్సు పేరు ఏమిటి?,SELECT  T1.course_name FROM Courses AS T1 JOIN Student_Enrolment_Courses AS T2 ON T1.course_id  =  T2.course_id GROUP BY T1.course_name ORDER BY count(*) DESC LIMIT 1
student_transcripts_tracking,What is the name of the course with the most students enrolled?,ఎక్కువ మంది విద్యార్థులు నమోదు చేసుకున్న కోర్సు పేరు ఏమిటి?,SELECT  T1.course_name FROM Courses AS T1 JOIN Student_Enrolment_Courses AS T2 ON T1.course_id  =  T2.course_id GROUP BY T1.course_name ORDER BY count(*) DESC LIMIT 1
student_transcripts_tracking,Find the last name of the students who currently live in the state of North Carolina but have not registered in any degree program.,ప్రస్తుతం నార్త్ కరోలినా రాష్ట్రంలో నివసిస్తున్న కానీ ఏ డిగ్రీ ప్రోగ్రామ్‌లోనూ నమోదు చేసుకోని విద్యార్థుల చివరి పేరును కనుగొనండి.,SELECT T1.last_name FROM Students AS T1 JOIN Addresses AS T2 ON T1.current_address_id  =  T2.address_id WHERE T2.state_province_county  =  'NorthCarolina' EXCEPT SELECT DISTINCT T3.last_name FROM Students AS T3 JOIN Student_Enrolment AS T4 ON T3.student_id  =  T4.student_id
student_transcripts_tracking,What are the last name of the students who live in North Carolina but have not registered in any degree programs?,"నార్త్ కరోలినాలో నివసిస్తున్న, కానీ ఏ డిగ్రీ ప్రోగ్రామ్‌లలో నమోదు చేసుకోని విద్యార్థుల ఇంటిపేరు ఏమిటి?",SELECT T1.last_name FROM Students AS T1 JOIN Addresses AS T2 ON T1.current_address_id  =  T2.address_id WHERE T2.state_province_county  =  'NorthCarolina' EXCEPT SELECT DISTINCT T3.last_name FROM Students AS T3 JOIN Student_Enrolment AS T4 ON T3.student_id  =  T4.student_id
student_transcripts_tracking,Show the date and id of the transcript with at least 2 course results.,కనీసం 2 కోర్సు ఫలితాలతో ట్రాన్స్క్రిప్ట్ యొక్క తేదీ మరియు ఐడిని చూపండి.,"SELECT T2.transcript_date ,  T1.transcript_id FROM Transcript_Contents AS T1 JOIN Transcripts AS T2 ON T1.transcript_id  =  T2.transcript_id GROUP BY T1.transcript_id HAVING count(*)  >=  2"
student_transcripts_tracking,What is the date and id of the transcript with at least 2 courses listed?,కనీసం 2 కోర్సులు జాబితా చేయబడిన ట్రాన్స్క్రిప్ట్ యొక్క తేదీ మరియు ఐడి ఏమిటి?,"SELECT T2.transcript_date ,  T1.transcript_id FROM Transcript_Contents AS T1 JOIN Transcripts AS T2 ON T1.transcript_id  =  T2.transcript_id GROUP BY T1.transcript_id HAVING count(*)  >=  2"
student_transcripts_tracking,What is the phone number of the man with the first name Timmothy and the last name Ward?,మొదటి పేరు తిమ్మోతి మరియు చివరి పేరు వార్డ్ ఉన్న వ్యక్తి ఫోన్ నంబర్ ఏమిటి?,SELECT cell_mobile_number FROM Students WHERE first_name  =  'Timmothy' AND last_name  =  'Ward'
student_transcripts_tracking,What is the mobile phone number of the student named Timmothy Ward ?,తిమ్మి వార్డ్ అనే విద్యార్థి మొబైల్ ఫోన్ నంబర్ ఏమిటి?,select cell_mobile_number from students where first_name  =  'timmothy' and last_name  =  'ward'
student_transcripts_tracking,"Who is the first student to register? List the first name, middle name and last name.","నమోదు చేసుకున్న మొదటి విద్యార్థి ఎవరు? మొదటి పేరు, మధ్య పేరు మరియు చివరి పేరును జాబితా చేయండి.","SELECT first_name ,  middle_name ,  last_name FROM Students ORDER BY date_first_registered ASC LIMIT 1"
student_transcripts_tracking,"What is the first, middle, and last name of the first student to register?","నమోదు చేసుకున్న మొదటి విద్యార్థి యొక్క మొదటి, మధ్య మరియు చివరి పేరు ఏమిటి?","SELECT first_name ,  middle_name ,  last_name FROM Students ORDER BY date_first_registered ASC LIMIT 1"
student_transcripts_tracking,"Who is the earliest graduate of the school? List the first name, middle name and last name.","పాఠశాలలో తొలి గ్రాడ్యుయేట్ ఎవరు? మొదటి పేరు, మధ్య పేరు మరియు చివరి పేరును జాబితా చేయండి.","SELECT first_name ,  middle_name ,  last_name FROM Students ORDER BY date_left ASC LIMIT 1"
student_transcripts_tracking,"What is the first, middle, and last name of the earliest school graduate?","ప్రారంభ పాఠశాల గ్రాడ్యుయేట్ యొక్క మొదటి, మధ్య మరియు చివరి పేరు ఏమిటి?","SELECT first_name ,  middle_name ,  last_name FROM Students ORDER BY date_left ASC LIMIT 1"
student_transcripts_tracking,Whose permanent address is different from his or her current address? List his or her first name.,ఎవరి శాశ్వత చిరునామా అతని లేదా ఆమె ప్రస్తుత చిరునామాకి భిన్నంగా ఉంటుంది? అతని లేదా ఆమె మొదటి పేరును జాబితా చేయండి.,SELECT first_name FROM Students WHERE current_address_id != permanent_address_id
student_transcripts_tracking,What is the first name of the student whose permanent address is different from his or her current one?,శాశ్వత చిరునామా అతని లేదా ఆమె ప్రస్తుత చిరునామాకు భిన్నంగా ఉన్న విద్యార్థి మొదటి పేరు ఏమిటి?,SELECT first_name FROM Students WHERE current_address_id != permanent_address_id
student_transcripts_tracking,Which address holds the most number of students currently? List the address id and all lines.,ప్రస్తుతం అత్యధిక సంఖ్యలో విద్యార్థులను కలిగి ఉన్న చిరునామా ఏది? చిరునామా ఐడి మరియు అన్ని పంక్తులను జాబితా చేయండి.,"SELECT T1.address_id ,  T1.line_1 ,  T1.line_2 FROM Addresses AS T1 JOIN Students AS T2 ON T1.address_id  =  T2.current_address_id GROUP BY T1.address_id ORDER BY count(*) DESC LIMIT 1"
student_transcripts_tracking,"What is the id, line 1, and line 2 of the address with the most students?","ఎక్కువ మంది విద్యార్థులు ఉన్న చిరునామా యొక్క ఐడి, లైన్ 1 మరియు లైన్ 2 ఏమిటి?","SELECT T1.address_id ,  T1.line_1 ,  T1.line_2 FROM Addresses AS T1 JOIN Students AS T2 ON T1.address_id  =  T2.current_address_id GROUP BY T1.address_id ORDER BY count(*) DESC LIMIT 1"
student_transcripts_tracking,"On average, when were the transcripts printed?","సగటున, ట్రాన్స్క్రిప్ట్స్ ఎప్పుడు ముద్రించబడ్డాయి?",SELECT avg(transcript_date) FROM Transcripts
student_transcripts_tracking,What is the average transcript date?,సగటు ట్రాన్స్క్రిప్ట్ తేదీ ఎంత?,SELECT avg(transcript_date) FROM Transcripts
student_transcripts_tracking,When is the first transcript released? List the date and details.,మొదటి ట్రాన్స్క్రిప్ట్ ఎప్పుడు విడుదల చేయబడింది? తేదీ మరియు వివరాలను జాబితా చేయండి.,"SELECT transcript_date ,  other_details FROM Transcripts ORDER BY transcript_date ASC LIMIT 1"
student_transcripts_tracking,"What is the earliest date of a transcript release, and what details can you tell me?",ట్రాన్స్క్రిప్ట్ విడుదల యొక్క ప్రారంభ తేదీ ఏమిటి మరియు మీరు నాకు ఏ వివరాలను తెలియజేయగలరు?,"SELECT transcript_date ,  other_details FROM Transcripts ORDER BY transcript_date ASC LIMIT 1"
student_transcripts_tracking,How many transcripts are released?,ఎన్ని ట్రాన్‌స్క్రిప్ట్‌లు విడుదల చేయబడ్డాయి?,SELECT count(*) FROM Transcripts
student_transcripts_tracking,How many transcripts are listed?,ఎన్ని లిప్యంతరీకరణలు జాబితా చేయబడ్డాయి?,SELECT count(*) FROM Transcripts
student_transcripts_tracking,What is the last transcript release date?,చివరి ట్రాన్స్క్రిప్ట్ విడుదల తేదీ ఏమిటి?,SELECT transcript_date FROM Transcripts ORDER BY transcript_date DESC LIMIT 1
student_transcripts_tracking,When was the last transcript released?,చివరి ట్రాన్స్క్రిప్ట్ ఎప్పుడు విడుదల చేయబడింది?,SELECT transcript_date FROM Transcripts ORDER BY transcript_date DESC LIMIT 1
student_transcripts_tracking,How many times at most can a course enrollment result show in different transcripts? Also show the course enrollment id.,వివిధ ట్రాన్‌స్క్రిప్ట్‌లలో కోర్సు నమోదు ఫలితం గరిష్టంగా ఎన్ని సార్లు చూపవచ్చు? కోర్సు నమోదు ఐడిని కూడా చూపండి.,"SELECT count(*) ,  student_course_id FROM Transcript_Contents GROUP BY student_course_id ORDER BY count(*) DESC LIMIT 1"
student_transcripts_tracking,What is the maximum number of times that a course shows up in different transcripts and what is that course's enrollment id?,వివిధ ట్రాన్‌స్క్రిప్ట్‌లలో ఒక కోర్సు ఎన్నిసార్లు చూపబడుతుంది మరియు ఆ కోర్సు నమోదు ఐడి ఎంత?,"SELECT count(*) ,  student_course_id FROM Transcript_Contents GROUP BY student_course_id ORDER BY count(*) DESC LIMIT 1"
student_transcripts_tracking,"Show the date of the transcript which shows the least number of results, also list the id.","తక్కువ సంఖ్యలో ఫలితాలను చూపే ట్రాన్స్క్రిప్ట్ తేదీని చూపండి, ఐడిని కూడా జాబితా చేయండి.","SELECT T2.transcript_date ,  T1.transcript_id FROM Transcript_Contents AS T1 JOIN Transcripts AS T2 ON T1.transcript_id  =  T2.transcript_id GROUP BY T1.transcript_id ORDER BY count(*) ASC LIMIT 1"
student_transcripts_tracking,What is the date and id of the transcript with the least number of results?,అత్యల్ప ఫలితాలతో ట్రాన్స్క్రిప్ట్ యొక్క తేదీ మరియు id ఏమిటి?,"SELECT T2.transcript_date ,  T1.transcript_id FROM Transcript_Contents AS T1 JOIN Transcripts AS T2 ON T1.transcript_id  =  T2.transcript_id GROUP BY T1.transcript_id ORDER BY count(*) ASC LIMIT 1"
student_transcripts_tracking,Find the semester when both Master students and Bachelor students got enrolled in.,మాస్టర్ విద్యార్థులు మరియు బ్యాచిలర్ విద్యార్థులు ఇద్దరూ నమోదు చేసుకున్నప్పుడు సెమిస్టర్‌ను కనుగొనండి.,SELECT DISTINCT T2.semester_id FROM Degree_Programs AS T1 JOIN Student_Enrolment AS T2 ON T1.degree_program_id  =  T2.degree_program_id WHERE degree_summary_name  =  'Master' INTERSECT SELECT DISTINCT T2.semester_id FROM Degree_Programs AS T1 JOIN Student_Enrolment AS T2 ON T1.degree_program_id  =  T2.degree_program_id WHERE degree_summary_name  =  'Bachelor'
student_transcripts_tracking,What is the id of the semester that had both Masters and Bachelors students enrolled?,మాస్టర్స్ మరియు బ్యాచిలర్స్ విద్యార్థులను నమోదు చేసుకున్న సెమిస్టర్ ఐడి ఏమిటి?,SELECT DISTINCT T2.semester_id FROM Degree_Programs AS T1 JOIN Student_Enrolment AS T2 ON T1.degree_program_id  =  T2.degree_program_id WHERE degree_summary_name  =  'Master' INTERSECT SELECT DISTINCT T2.semester_id FROM Degree_Programs AS T1 JOIN Student_Enrolment AS T2 ON T1.degree_program_id  =  T2.degree_program_id WHERE degree_summary_name  =  'Bachelor'
student_transcripts_tracking,How many different addresses do the students currently live?,విద్యార్థులు ప్రస్తుతం ఎన్ని విభిన్న చిరునామాల్లో నివసిస్తున్నారు?,SELECT count(DISTINCT current_address_id) FROM Students
student_transcripts_tracking,What are the different addresses that have students living there?,అక్కడ నివసిస్తున్న విద్యార్థులను కలిగి ఉన్న విభిన్న చిరునామాలు ఏమిటి?,SELECT count(DISTINCT current_address_id) FROM Students
student_transcripts_tracking,List all the student details in reversed lexicographical order.,అన్ని విద్యార్థి వివరాలను రివర్స్డ్ లెక్సికోగ్రాఫికల్ క్రమంలో జాబితా చేయండి.,SELECT other_student_details FROM Students ORDER BY other_student_details DESC
student_transcripts_tracking,What other details can you tell me about students in reverse alphabetical order?,రివర్స్ ఆల్ఫాబెటికల్ ఆర్డర్‌లో విద్యార్థుల గురించి మీరు నాకు ఏ ఇతర వివరాలను చెప్పగలరు?,SELECT other_student_details FROM Students ORDER BY other_student_details DESC
student_transcripts_tracking,Describe the section h.,h విభాగాన్ని వివరించండి.,SELECT section_description FROM Sections WHERE section_name  =  'h'
student_transcripts_tracking,What is the description for the section named h?,h పేరుతో ఉన్న విభాగానికి వివరణ ఏమిటి?,SELECT section_description FROM Sections WHERE section_name  =  'h'
student_transcripts_tracking,Find the first name of the students who permanently live in the country Haiti or have the cell phone number 09700166582 .,హైతీ దేశంలో శాశ్వతంగా నివసిస్తున్న విద్యార్థుల మొదటి పేరును కనుగొనండి లేదా సెల్ ఫోన్ నంబర్ 09700166582 .,select t1.first_name from students as t1 join addresses as t2 on t1.permanent_address_id  =  t2.address_id where t2.country  =  'haiti' or t1.cell_mobile_number  =  '09700166582'
student_transcripts_tracking,What are the first names of the students who live in Haiti permanently or have the cell phone number 09700166582 ?,హైతీలో శాశ్వతంగా నివసిస్తున్న లేదా సెల్ ఫోన్ నంబర్ 09700166582 కలిగి ఉన్న విద్యార్థుల మొదటి పేర్లు ఏమిటి?,select t1.first_name from students as t1 join addresses as t2 on t1.permanent_address_id  =  t2.address_id where t2.country  =  'haiti' or t1.cell_mobile_number  =  '09700166582'
tvshow,List the title of all cartoons in alphabetical order.,అన్ని కార్టూన్‌ల శీర్షికను అక్షర క్రమంలో జాబితా చేయండి.,SELECT Title FROM Cartoon ORDER BY title
tvshow,What are the titles of the cartoons sorted alphabetically?,కార్టూన్‌ల శీర్షికలు అక్షర క్రమంలో ఏవి క్రమబద్ధీకరించబడ్డాయి?,SELECT Title FROM Cartoon ORDER BY title
tvshow,"List all cartoon directed by ""Ben Jones"".",&quot;బెన్ జోన్స్&quot; దర్శకత్వం వహించిన అన్ని కార్టూన్‌లను జాబితా చేయండి.,"SELECT Title FROM Cartoon WHERE Directed_by = ""Ben Jones"";"
tvshow,What are the names of all cartoons directed by Ben Jones?,బెన్ జోన్స్ దర్శకత్వం వహించిన అన్ని కార్టూన్ల పేర్లు ఏమిటి?,"SELECT Title FROM Cartoon WHERE Directed_by = ""Ben Jones"";"
tvshow,"How many cartoons were written by ""Joseph Kuhr""?",&quot;జోసెఫ్ కుహర్&quot; ఎన్ని కార్టూన్లు రాశారు?,"SELECT count(*) FROM Cartoon WHERE Written_by = ""Joseph Kuhr"";"
tvshow,What is the number of cartoones written by Joseph Kuhr?,జోసెఫ్ కుహ్ర్ రాసిన కార్టూన్ల సంఖ్య ఎంత?,"SELECT count(*) FROM Cartoon WHERE Written_by = ""Joseph Kuhr"";"
tvshow,list all cartoon titles and their directors ordered by their air date,అన్ని కార్టూన్ శీర్షికలను మరియు వాటి డైరెక్టర్లను వారి ప్రసార తేదీని బట్టి జాబితా చేయండి,"SELECT title ,  Directed_by FROM Cartoon ORDER BY Original_air_date"
tvshow,What is the name and directors of all the cartoons that are ordered by air date?,ప్రసార తేదీ ద్వారా ఆర్డర్ చేయబడిన అన్ని కార్టూన్‌ల పేరు మరియు డైరెక్టర్లు ఏమిటి?,"SELECT title ,  Directed_by FROM Cartoon ORDER BY Original_air_date"
tvshow,"List the title of all cartoon directed by ""Ben Jones"" or ""Brandon Vietti"".",&quot;బెన్ జోన్స్&quot; లేదా &quot;బ్రాండన్ వియెట్టి&quot; దర్శకత్వం వహించిన అన్ని కార్టూన్ల శీర్షికను జాబితా చేయండి.,"SELECT Title FROM Cartoon WHERE Directed_by = ""Ben Jones"" OR Directed_by = ""Brandon Vietti"";"
tvshow,What are the titles of all cartoons directed by Ben Jones or Brandon Vietti?,బెన్ జోన్స్ లేదా బ్రాండన్ వియెట్టి దర్శకత్వం వహించిన అన్ని కార్టూన్‌ల శీర్షికలు ఏమిటి?,"SELECT Title FROM Cartoon WHERE Directed_by = ""Ben Jones"" OR Directed_by = ""Brandon Vietti"";"
